_id,student_id,email,first_name,last_name,gender,country,race,age,college,campus,department,enrollment_year,state,courses[0],courses[1],courses[2],courses[3],courses[4],courses[5],courses[6],courses[7],housing,advisor,gpa,graded_course[0],graded_course[1],graded_course[2],graded_course[3],graded_course[4],graded_course[5],graded_course[6],graded_course[7],graded_course[8],graded_course[9],graded_course[10],graded_electives[0],graded_electives[1],graded_electives[2],electives[0],award,scholarship
6654a565bcd46b0063b008d0,CBA-Bio-Jac387Ra,o-Jac387Ra@golheights.com,Jackson,Ramirez,Male,United States,White,32,CBAS,Golden Grove Campus,Biochemistry,2023,Arizona,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,CBASNuc704,CBASGen628,GolYarito1087,goladviSmiJos852,1.97,CBASMol598,CBASBio11,,,,,,,,,,CBASMed365,,,CBASBio704,,
6654a565bcd46b0063b008d1,CHS-Fil-Wya23541Ho,Wya23541Ho@golheights.com,Wyatt,Hodges,Male,United States,Asian,18,CHSS,Lakeside Vista Campus,Film Studies,2021,Maryland,CHSSDoc975,CHSSExp662,CHSSGen649,CHSSWor99,,,,,LakSunito921,goladviLewMar369,2.75,CHSSInt322,CHSSFil617,CHSSFil193,CHSSCin431,CHSSFil932,CHSSScr834,,,,,,CHSSAsi234,CHSSFil373,,,,
6654a566bcd46b0063b008d2,CHS-Law-Ric454Ve,w-Ric454Ve@golheights.com,Rickey,Vega,Male,United States,White,29,CHSP,Evergreen Heights Campus,Law,2021,New Jersey,CHSPCiv247,CHSPCri542,CHSPLeg603,CHSPEvi102,,,,,EveJoeio 2173,goladviHerSte858,1.84,CHSPInt595,CHSPCon797,CHSPCri492,CHSPCon842,CHSPTor818,CHSPPro349,,,,,,CHSPInt811,CHSPFam230,,,,
6654a566bcd46b0063b008d3,CBA-Mic-Mic7623Bo,-Mic7623Bo@golheights.com,Michelle,Bolton,Queer,Cuba,Other,31,CBAS,Golden Grove Campus,Microbiology,2020,,,,,,,,,,GolTheito664,goladviMerAnn754,3.09,CBASInt947,CBASBac856,CBASVir444,CBASFun858,CBASPar201,CBASMic860,CBASMic525,CBASMic312,CBASMed194,CBASEnv335,,CBASInd382,CBASDia516,,,,
6654a566bcd46b0063b008d4,CBA-Met-Sta6628Ra,-Sta6628Ra@golheights.com,Stanley,Rangel,Queer,United States,Asian,23,CBAS,Lakeside Vista Campus,Meteorology,2023,California,CBASInt4,CBASAtm855,CBASSyn37,CBASCli375,CBASTro113,CBASWea849,CBASAtm473,CBASRem75,LakCosito1088,goladviFisLin432,0.65,CBASMes795,CBASSat931,,,,,,,,,,CBASAtm122,,,CBASAir284,,
6654a566bcd46b0063b008d5,CBE-Fin-Chr20068Ho,Chr20068Ho@golheights.com,Christopher,Howell,Male,United States,Indigenous,22,CBE,Lakeside Vista Campus,Finance,2022,Nevada,CBEInt902,CBECor395,CBEInv32,CBEFin58,CBEFin997,CBEFin544,,,LakMooito1147,goladviPerJac728,3.11,CBEPor788,CBEDer910,CBERis242,CBEBan876,,,,,,,,CBEIsl781,CBEFix121,,,,
6654a566bcd46b0063b008d6,CBA-Mat-Nat17021Ki,Nat17021Ki@golheights.com,Natasha,Kim,Female,Uganda,Asian,32,CBAS,Evergreen Heights Campus,Materials Science,2022,,CBASInt109,CBASCry912,CBASMec941,CBASEle131,CBASThe251,CBASPol436,,,EveEyrio 1252,goladviCobAmy731,2.92,CBASCer832,CBASMet73,CBASNan534,CBASCom158,,,,,,,,CBASMat528,CBASSur87,,,,
6654a566bcd46b0063b008d7,CBA-Cel-Man12716Ga,Man12716Ga@golheights.com,Manuel,Garner,Male,United States,Asian,22,CBAS,Lakeside Vista Campus,Cell Biology,2020,Oregon,,,,,,,,,LakMooito1147,goladviReiJoe101,2.49,CBASInt81,CBASCel143,CBASCel694,CBASCel671,CBASCel624,CBASCel272,CBASPho863,CBASCel173,CBASCyt860,CBASCel979,,CBASCan658,CBASCel316,,,,
6654a567bcd46b0063b008d8,CBA-Che-Dan15409Ba,Dan15409Ba@golheights.com,Dan,Barton,Male,United States,Asian,25,CBAS,Summit Valley Campus,Chemical Engineering,2021,Wyoming,CBASPol153,CBASBio135,CBASPet20,CBASFoo699,,,,,SumMenito684,goladviHopDan469,3.15,CBASMat889,CBASChe326,CBASTra294,CBASChe664,CBASPro880,CBASSep487,,,,,,CBASCat127,CBASPro622,,,,
6654a567bcd46b0063b008d9,CHS-Den-Hea19264Co,Hea19264Co@golheights.com,Heather,Cole,Female,United States,Black-African,18,CHSP,Evergreen Heights Campus,Dentistry,2021,New York,CHSPRes412,CHSPEnd19,CHSPPer949,CHSPOrt850,,,,,EveMonio 2174,goladviBroTho708,1.99,CHSPInt902,CHSPDen262,CHSPDen149,CHSPOra254,CHSPDen782,CHSPPre399,,,,,,CHSPOra517,CHSPOra234,,,,
6654a567bcd46b0063b008da,CBA-Gen-Dal6233An,-Dal6233An@golheights.com,Dalton,Anderson,Queer,United States,Asian,30,CBAS,Lakeside Vista Campus,Genetics,2022,Alabama,CBASInt762,CBASMol827,CBASPop11,CBASGen463,CBASEpi473,CBASHum229,,,LakWinio 1359,goladviMonVic45,2.61,CBASMed287,CBASEvo745,CBASMic612,CBASQua660,,,,,,,,CBASCan577,CBASCom485,,,,
6654a567bcd46b0063b008db,CBA-Ane-Ter12950Ba,Ter12950Ba@golheights.com,Terry,Bailey,Male,United States,Black-African,35,CBAS,Evergreen Heights Campus,Anesthesiology,2022,Alaska,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,,,EvePhoio 2425,goladviJonTim804,3.08,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,,,,,,,CBASInt569,CBASAne591,,,,
6654a567bcd46b0063b008dc,CBA-Ane-Ada4910We,-Ada4910We@golheights.com,Adam,Weber,Queer,United States,Indigenous,22,CBAS,Evergreen Heights Campus,Anesthesiology,2022,Pennsylvania,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,,,EveCenio 2283,goladviHerBri198,3.73,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,,,,,,,CBASPos456,CBASPre219,,,,
6654a567bcd46b0063b008dd,CBE-Bus-Dal23198Br,Dal23198Br@golheights.com,Dale,Brown,Male,Guatemala,White,27,CBE,Lakeside Vista Campus,Business Administration,2020,,,,,,,,,,LakStaito804,goladviWooMel960,2.62,CBEInt714,CBEPri145,CBEOrg339,CBEHum504,CBEOpe737,CBEStr467,CBEEnt902,CBEBus840,CBEBus539,CBEMar158,,CBEInf150,CBEBus6,,,,
6654a567bcd46b0063b008de,CBA-Bio-Nic5369Al,-Nic5369Al@golheights.com,Nichole,Allen,Female,United States,Black-African,22,CBAS,Evergreen Heights Campus,Biology,2023,Illinois,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,CBASMic443,CBASImm588,EveEveito1030,goladviJonTim804,2.18,CBASNeu421,CBASDev497,,,,,,,,,,CBASEnv501,,,CBASBio394,,
6654a568bcd46b0063b008df,CBA-Spa-Der13118Va,Der13118Va@golheights.com,Derrick,Vasquez,Queer,United States,Black-African,33,CBAS,Summit Valley Campus,Space Sciences,2020,Ohio,,,,,,,,,SumMalito933,goladviWriZac982,2.64,CBASInt328,CBASAst457,CBASAst885,CBASPla401,CBASSpa59,CBASSpa701,CBASCos240,CBASAst727,CBASSpa105,CBASRem360,,CBASSol545,CBASSpa642,,,,
6654a568bcd46b0063b008e0,CBE-Fin-Bru15821Ga,Bru15821Ga@golheights.com,Bruce,Garcia,Queer,United States,Other,18,CBE,Evergreen Heights Campus,Finance,2022,South Dakota,CBEInt902,CBECor395,CBEInv32,CBEFin58,CBEFin997,CBEFin544,,,EveSycito841,goladviHowJam76,3.18,CBEPor788,CBEDer910,CBERis242,CBEBan876,,,,,,,,CBESus848,CBEFin994,,,,
6654a568bcd46b0063b008e1,CHS-Art-Mar1757Wo,-Mar1757Wo@golheights.com,Mark,Woods,Queer,United States,Other,25,CHSS,Evergreen Heights Campus,Art History,2023,Oregon,CHSSInt776,CHSSAnc701,CHSSMed67,CHSSRen658,CHSSBar75,CHSSNeo944,CHSSMod708,CHSSCon93,EveAldito1059,goladviPalWal576,2.4,CHSSAsi302,CHSSAfr204,,,,,,,,,,CHSSNat756,,,CHSSArt559,,
6654a568bcd46b0063b008e2,CBA-Neu-Lis6087Di,-Lis6087Di@golheights.com,Lisa,Diaz,Queer,Qatar,White,22,CBAS,Golden Grove Campus,Neurology,2023,,CBASInt680,CBASNeu49,CBASNeu611,CBASNeu588,CBASNeu285,CBASDev321,CBASSen139,CBASMot205,GolPhoio 2112,goladviGonRob332,2.2,CBASNeu487,CBASNeu322,,,,,,,,,,CBASNeu39,,,CBASNeu323,,
6654a568bcd46b0063b008e3,CHS-Soc-Jes9010Ro,-Jes9010Ro@golheights.com,Jessica,Robinson,Queer,United States,Other,31,CHSP,Lakeside Vista Campus,Social Work,2020,Oklahoma,,,,,,,,,LakStaito804,goladviWarLar758,2.45,CHSPInt94,CHSPSoc258,CHSPHum772,CHSPSoc286,CHSPCou803,CHSPChi666,CHSPMen793,CHSPFam250,CHSPSoc290,CHSPCom824,,CHSPMed800,CHSPSoc942,,,,
6654a568bcd46b0063b008e4,CBA-Psy-Sar6338Pe,-Sar6338Pe@golheights.com,Sarah,Peterson,Female,Israel,Asian,18,CBAS,Lakeside Vista Campus,Psychiatry,2020,,,,,,,,,,LakCasio 1398,goladviMcdLin527,1.89,CBASInt389,CBASBio50,CBASPsy181,CBASPsy369,CBASNeu188,CBASChi326,CBASGer40,CBASFor994,CBASAdd789,CBASCom987,,CBASPsy912,CBASGlo711,,,,
6654a569bcd46b0063b008e5,CHS-Ant-Mar4567Ri,-Mar4567Ri@golheights.com,Marcus,Richmond,Queer,United States,Other,19,CHSS,Summit Valley Campus,Anthropology,2021,Texas,CHSSMed192,CHSSVis981,CHSSEnv258,CHSSAnt876,,,,,SumSmeio 2208,goladviTorGav419,3.24,CHSSInt510,CHSSCul690,CHSSBio450,CHSSArc664,CHSSLin460,CHSSApp398,,,,,,CHSSEth882,CHSSGlo696,,,,
6654a569bcd46b0063b008e6,CBA-Psy-Kei9375He,-Kei9375He@golheights.com,Keith,Henderson,Male,Saint Kitts and Nevis,Asian,26,CBAS,Evergreen Heights Campus,Psychiatry,2021,,CBASGer40,CBASFor994,CBASAdd789,CBASCom987,,,,,EveLotito685,goladviManJon874,3.04,CBASInt389,CBASBio50,CBASPsy181,CBASPsy369,CBASNeu188,CBASChi326,,,,,,CBASMen232,CBASGlo711,,,,
6654a569bcd46b0063b008e7,CBE-Hum-Jas16285Bu,Jas16285Bu@golheights.com,Jason,Burke,Queer,Morocco,Indigenous,23,CBE,Golden Grove Campus,Human Resource Management,2021,,CBEEmp103,CBEDiv842,CBEHR 622,CBELab121,,,,,GolLawito675,goladviAyaLin335,2.11,CBEInt739,CBEHum201,CBETal776,CBEPer177,CBETra531,CBECom552,,,,,,CBEWor488,CBEEmp311,,,,
6654a569bcd46b0063b008e8,CBA-Pha-Dea14278Ca,Dea14278Ca@golheights.com,Dean,Campbell,Male,United States,Black-African,30,CBAS,Golden Grove Campus,Pharmacology,2022,Utah,CBASInt942,CBASPha725,CBASPha448,CBASDru135,CBASDru217,CBASCli655,,,GolKario 1552,goladviRomSus187,2.66,CBASNeu401,CBASCar379,CBASPha391,CBASTox518,,,,,,,,CBASPha283,CBASPha551,,,,
6654a569bcd46b0063b008e9,CHS-Pub-Wil23185He,Wil23185He@golheights.com,William,Hernandez,Male,United States,White,35,CHSP,Lakeside Vista Campus,Public Health,2023,New Hampshire,CHSPInt193,CHSPEpi567,CHSPBio390,CHSPHea480,CHSPEnv379,CHSPGlo865,CHSPHea393,CHSPMat442,LakTheito586,goladviMilTod154,2.67,CHSPInf628,CHSPChr134,,,,,,,,,,CHSPSoc734,,,CHSPPro410,,
6654a569bcd46b0063b008ea,CBA-Bio-Joh4425La,-Joh4425La@golheights.com,John,Lane,Male,United States,Black-African,26,CBAS,Golden Grove Campus,Biology,2023,Delaware,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,CBASMic443,CBASImm588,GolKario 1552,goladviMorJoh754,2.47,CBASNeu421,CBASDev497,,,,,,,,,,CBASEnv501,,,CBASHum381,,
6654a56abcd46b0063b008eb,CHS-His-Bra18517Ri,Bra18517Ri@golheights.com,Bradley,Rios,Male,United States,Other,35,CHSS,Summit Valley Campus,History,2023,North Dakota,CHSSInt309,CHSSAnc654,CHSSMed278,CHSSEar704,CHSSMod100,CHSSEur949,CHSSAme250,CHSSAsi674,SumCofio 2253,goladviCarPam390,3.12,CHSSAfr62,CHSSLat811,,,,,,,,,,CHSSGen552,,,CHSSMil106,,
6654a56abcd46b0063b008ec,CBA-Ani-Jes11303An,Jes11303An@golheights.com,Jessica,Andrews,Queer,United States,White,30,CBAS,Golden Grove Campus,Animal Science,2022,Louisiana,CBASInt27,CBASAni995,CBASAni778,CBASAni614,CBASLiv820,CBASPou172,,,GolGunio 2156,goladviGonRob332,2.44,CBASMea697,CBASAni387,CBASRep515,CBASVet72,,,,,,,,CBASAqu279,CBASZoo595,,,,
6654a56abcd46b0063b008ed,CBE-Mar-Mar21447Va,Mar21447Va@golheights.com,Mary,Vasquez,Female,Myanmar,Asian,18,CBE,Golden Grove Campus,Marketing,2022,,CBEInt885,CBECon875,CBEMar277,CBEMar988,CBEBra448,CBEDig4,,,GolYroio 1571,goladviGooMac567,2.71,CBESoc409,CBEAdv753,CBESal934,CBERet861,,,,,,,,CBEMar597,CBEStr913,,,,
6654a56abcd46b0063b008ee,CBA-Aer-And18513He,And18513He@golheights.com,Andrew,Hernandez,Queer,United States,Other,17,CBAS,Summit Valley Campus,Aerospace Engineering,2023,Nebraska,CBASAer924,CBASFli594,CBASAir98,CBASSpa286,CBASRoc755,CBASAvi689,CBASAer501,CBASSpa752,SumDraio 1586,goladviHanJes52,1.56,CBASFlu905,CBASAir420,,,,,,,,,,CBASHyp373,,,CBASOrb292,,
6654a56abcd46b0063b008ef,CHS-Lin-Hei161Jo,n-Hei161Jo@golheights.com,Heidi,Jones,Queer,Guinea-Bissau,Asian,31,CHSS,Lakeside Vista Campus,Linguistics,2021,,CHSSPra400,CHSSHis134,CHSSSoc123,CHSSPsy637,,,,,LakTheito586,goladviLanTam635,2.71,CHSSInt521,CHSSPho784,CHSSPho144,CHSSMor846,CHSSSyn907,CHSSSem61,,,,,,CHSSLan691,CHSSLan741,,,,
6654a56abcd46b0063b008f0,CBE-Fin-Mic14995Ba,Mic14995Ba@golheights.com,Michelle,Banks,Queer,Kazakhstan,Black-African,19,CBE,Golden Grove Campus,Finance,2022,,CBEInt902,CBECor395,CBEInv32,CBEFin58,CBEFin997,CBEFin544,,,GolTheito664,goladviStaFel365,2.22,CBEPor788,CBEDer910,CBERis242,CBEBan876,,,,,,,,CBEFin776,CBEInt601,,,,
6654a56abcd46b0063b008f1,CBA-Bio-Dak9040Ri,-Dak9040Ri@golheights.com,Dakota,Richardson,Queer,United States,Black-African,26,CBAS,Summit Valley Campus,Biochemistry,2022,West Virginia,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,,,SumMalito933,goladviHofMel153,2.39,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,,,,,,,CBASMed365,CBASEnz560,,,,
6654a56bbcd46b0063b008f2,CBA-Env-Bri3695Hu,-Bri3695Hu@golheights.com,Brian,Hughes,Male,United States,Black-African,21,CBAS,Summit Valley Campus,Environmental Science,2023,Rhode Island,CBASInt101,CBASEco770,CBASEnv24,CBASEnv708,CBASSus100,CBASCon538,CBASCli943,CBASEnv723,SumTheito726,goladviBolJoh842,2.08,CBASWas888,CBASAir544,,,,,,,,,,CBASEnv9,,,CBASSoi99,,
6654a56bbcd46b0063b008f3,CHS-Eng-Kev14826Ha,Kev14826Ha@golheights.com,Kevin,Hamilton,Queer,United States,Black-African,19,CHSS,Golden Grove Campus,English,2023,South Dakota,CHSSInt738,CHSSBri727,CHSSAme332,CHSSWor994,CHSSMed642,CHSSRen368,CHSSEnl328,CHSSRom114,GolZucito858,goladviMerAnn754,2.85,CHSSVic965,CHSSMod197,,,,,,,,,,CHSSLit332,,,CHSSSha252,,
6654a56bbcd46b0063b008f4,CBE-Mar-Pat22530Cl,Pat22530Cl@golheights.com,Patrick,Clements,Queer,United States,Other,29,CBE,Golden Grove Campus,Marketing,2020,Minnesota,,,,,,,,,GolVenito920,goladviKraBra608,2.79,CBEInt885,CBECon875,CBEMar277,CBEMar988,CBEBra448,CBEDig4,CBESoc409,CBEAdv753,CBESal934,CBERet861,,CBEMar602,CBEStr913,,,,
6654a56bbcd46b0063b008f5,CBA-Sur-Eli19307Le,Eli19307Le@golheights.com,Elijah,Lewis,Queer,Trinidad and Tobago,Other,34,CBAS,Lakeside Vista Campus,Surgery,2020,,,,,,,,,,LakTheito586,goladviLanTam635,3.05,CBASInt618,CBASGen342,CBASOrt150,CBASNeu599,CBASCar919,CBASPla716,CBASVas287,CBASPed388,CBASTra626,CBASTra137,,CBASUro627,CBASGyn425,,,,
6654a56bbcd46b0063b008f6,CBA-Civ-Don16002St,Don16002St@golheights.com,Donna,Stewart,Female,United States,Indigenous,30,CBAS,Lakeside Vista Campus,Civil Engineering,2020,Pennsylvania,,,,,,,,,LakTheito586,goladviGriJoh631,3.3,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,CBASUrb592,CBASRis355,,,,
6654a56bbcd46b0063b008f7,CHS-Pol-Lin3039Ro,-Lin3039Ro@golheights.com,Linda,Rojas,Female,New Zealand,Black-African,22,CHSP,Lakeside Vista Campus,Political Science,2020,,,,,,,,,,LakTheito609,goladviGonDan943,3.12,CHSPInt207,CHSPCom959,CHSPInt324,CHSPPol931,CHSPPub201,CHSPAme534,CHSPRes135,CHSPPol829,CHSPPol93,CHSPGlo832,,CHSPMed739,CHSPCon784,,,,
6654a56cbcd46b0063b008f8,CBE-Mar-Kei14606Fi,Kei14606Fi@golheights.com,Keith,Fitzgerald,Male,United States,White,17,CBE,Summit Valley Campus,Marketing,2021,Kansas,CBESoc409,CBEAdv753,CBESal934,CBERet861,,,,,SumSnaito959,goladviCarCha745,3.54,CBEInt885,CBECon875,CBEMar277,CBEMar988,CBEBra448,CBEDig4,,,,,,CBEPro743,CBEInt229,,,,
6654a56cbcd46b0063b008f9,CBA-Ane-Amb13028Ro,Amb13028Ro@golheights.com,Amber,Robinson,Female,Belgium,Other,20,CBAS,Summit Valley Campus,Anesthesiology,2020,,,,,,,,,,SumTheito726,goladviCarCha745,2.75,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,CBASAne443,CBASPre219,,,,
6654a56cbcd46b0063b008fa,CBA-Hor-Sta22817Wi,Sta22817Wi@golheights.com,Stacy,Wilson,Queer,United States,Other,19,CBAS,Summit Valley Campus,Horticulture,2021,Pennsylvania,CBASOrn183,CBASLan212,CBASTur317,CBASPla3,,,,,SumDanito936,goladviHerBen331,2.74,CBASInt826,CBASPla607,CBASPla15,CBASGre331,CBASFru321,CBASVeg569,,,,,,CBASUrb577,CBASPos70,,,,
6654a56cbcd46b0063b008fb,CHS-Pub-Cin23928Ke,Cin23928Ke@golheights.com,Cindy,Kennedy,Female,Gambia,Asian,32,CHSP,Evergreen Heights Campus,Public Health,2020,,,,,,,,,,EveOpaito714,goladviCobJos94,2.73,CHSPInt193,CHSPEpi567,CHSPBio390,CHSPHea480,CHSPEnv379,CHSPGlo865,CHSPHea393,CHSPMat442,CHSPInf628,CHSPChr134,,CHSPPub315,CHSPSoc734,,,,
6654a56cbcd46b0063b008fc,CBA-Foo-Val3160Cl,-Val3160Cl@golheights.com,Valerie,Clark,Female,United States,Black-African,19,CBAS,Summit Valley Campus,Food Science,2020,Massachusetts,,,,,,,,,SumEucito1216,goladviBolJoh842,2.62,CBASInt201,CBASFoo447,CBASFoo758,CBASFoo41,CBASFoo541,CBASNut464,CBASSen352,CBASFoo109,CBASFoo218,CBASFoo357,,CBASFoo551,CBASFun52,,,,
6654a56cbcd46b0063b008fd,CHS-Nur-Jac5795Th,-Jac5795Th@golheights.com,Jacob,Thomas,Male,United States,Asian,26,CHSP,Summit Valley Campus,Nursing,2022,Connecticut,CHSPInt909,CHSPNur317,CHSPHea449,CHSPMed814,CHSPPed558,CHSPMat360,,,SumGooito1474,goladviHopDan469,1.47,CHSPPsy942,CHSPCom747,CHSPGer144,CHSPNur51,,,,,,,,CHSPPer626,CHSPHol309,,,,
6654a56dbcd46b0063b008fe,CHS-Pha-Jen9052Re,-Jen9052Re@golheights.com,Jennifer,Reed,Female,United States,Indigenous,26,CHSP,Golden Grove Campus,Pharmacy,2021,Hawaii,CHSPPha506,CHSPPha456,CHSPPha264,CHSPCli846,,,,,GolTheito664,goladviMilChr194,3.67,CHSPInt891,CHSPPha198,CHSPPha778,CHSPPha991,CHSPPha618,CHSPPha228,,,,,,CHSPPha401,CHSPPha285,,,Leadership,
6654a56dbcd46b0063b008ff,CHS-Med-Bri6491Da,-Bri6491Da@golheights.com,Brittany,Davenport,Female,Taiwan,White,32,CHSP,Golden Grove Campus,Medicine,2023,,CHSPInt911,CHSPAna54,CHSPPhy896,CHSPBio322,CHSPPha654,CHSPPat598,CHSPMic747,CHSPImm157,GolYroio 1571,goladviBraJac982,2.01,CHSPMed176,CHSPHis374,,,,,,,,,,CHSPRad975,,,CHSPCli993,,
6654a56dbcd46b0063b00900,CHS-Art-Kat21975Ol,Kat21975Ol@golheights.com,Kathy,Olson,Female,United States,White,16,CHSS,Summit Valley Campus,Art History,2022,North Dakota,CHSSInt776,CHSSAnc701,CHSSMed67,CHSSRen658,CHSSBar75,CHSSNeo944,,,SumRosio 2492,goladviWalGin342,2.46,CHSSMod708,CHSSCon93,CHSSAsi302,CHSSAfr204,,,,,,,,CHSSLat152,CHSSPac994,,,,
6654a56dbcd46b0063b00901,CBA-Bio-Jes8213Ma,-Jes8213Ma@golheights.com,Jessica,Maynard,Female,Malta,White,35,CBAS,Lakeside Vista Campus,Biology,2020,,,,,,,,,,LakSmeio 2174,goladviDavKim621,2.61,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,CBASMic443,CBASImm588,CBASNeu421,CBASDev497,,CBASBio858,CBASEnv501,,,,
6654a56dbcd46b0063b00902,CBE-Mar-Lor15362To,Lor15362To@golheights.com,Lorraine,Todd,Queer,Gabon,Indigenous,33,CBE,Summit Valley Campus,Marketing,2022,,CBEInt885,CBECon875,CBEMar277,CBEMar988,CBEBra448,CBEDig4,,,SumJoeio 2315,goladviBlaAma392,3.54,CBESoc409,CBEAdv753,CBESal934,CBERet861,,,,,,,,CBEStr913,CBEInt229,,,,
6654a56dbcd46b0063b00903,CBA-Ane-She5838Br,-She5838Br@golheights.com,Sheri,Brown,Queer,Romania,Asian,27,CBAS,Summit Valley Campus,Anesthesiology,2020,,,,,,,,,,SumMenito684,goladviSmiJoh460,2.48,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,CBASPos456,CBASAne515,,,,
6654a56dbcd46b0063b00904,CHS-Pha-Tay6356Sa,-Tay6356Sa@golheights.com,Taylor,Sanders,Female,United States,White,20,CHSP,Evergreen Heights Campus,Pharmacy,2020,North Carolina,,,,,,,,,EveOpaito714,goladviSteEli681,2.41,CHSPInt891,CHSPPha198,CHSPPha778,CHSPPha991,CHSPPha618,CHSPPha228,CHSPPha506,CHSPPha456,CHSPPha264,CHSPCli846,,CHSPCom203,CHSPPha285,,,,
6654a56ebcd46b0063b00905,CHS-Phi-Ada12992Fr,Ada12992Fr@golheights.com,Adam,Frederick,Male,Honduras,Indigenous,19,CHSS,Lakeside Vista Campus,Philosophy,2022,,CHSSInt77,CHSSAnc448,CHSSMed881,CHSSMod119,CHSSCon863,CHSSEth736,,,LakReyito913,goladviPerJac728,3.47,CHSSMet235,CHSSEpi783,CHSSLog768,CHSSPhi343,,,,,,,,CHSSPhe165,CHSSAes332,,,,
6654a56ebcd46b0063b00906,CBA-Onc-Dyl1915Ra,-Dyl1915Ra@golheights.com,Dylan,Raymond,Queer,United States,Black-African,20,CBAS,Lakeside Vista Campus,Oncology,2020,Alaska,,,,,,,,,LakHidito992,goladviGonDan943,2.55,CBASInt811,CBASCan621,CBASCan499,CBASMol167,CBASCli665,CBASSur532,CBASMed659,CBASRad876,CBASPed44,CBASGyn295,,CBASHem55,CBASPal44,,,,
6654a56ebcd46b0063b00907,CHS-Den-Mic22318Be,Mic22318Be@golheights.com,Michael,Bentley,Male,Papua New Guinea,Indigenous,30,CHSP,Evergreen Heights Campus,Dentistry,2020,,,,,,,,,,EveLotito685,goladviSteEli681,3.21,CHSPInt902,CHSPDen262,CHSPDen149,CHSPOra254,CHSPDen782,CHSPPre399,CHSPRes412,CHSPEnd19,CHSPPer949,CHSPOrt850,,CHSPPro532,CHSPOra535,,,,
6654a56ebcd46b0063b00908,CBA-Pha-Mel22291Lo,Mel22291Lo@golheights.com,Melissa,Long,Female,Chad,White,25,CBAS,Summit Valley Campus,Pharmacology,2022,,CBASInt942,CBASPha725,CBASPha448,CBASDru135,CBASDru217,CBASCli655,,,SumTheito726,goladviCohLes713,2.54,CBASNeu401,CBASCar379,CBASPha391,CBASTox518,,,,,,,,CBASPha283,CBASExp411,,,,
6654a56ebcd46b0063b00909,CHS-Mus-Sha10247Ro,Sha10247Ro@golheights.com,Shannon,Rogers,Queer,Saint Kitts and Nevis,Other,18,CHSS,Lakeside Vista Campus,Music,2023,,CHSSInt27,CHSSMus536,CHSSMus505,CHSSWor960,CHSSCla412,CHSSJaz104,CHSSPop192,CHSSMus505,LakHidito992,goladviMonVic45,4,CHSSMus517,CHSSEth331,,,,,,,,,,CHSSMus671,,,CHSSMus554,Leadership,Diversity Excellence
6654a56ebcd46b0063b0090a,CBA-Met-Jef6275Ol,-Jef6275Ol@golheights.com,Jeffrey,Oliver,Male,United States,Black-African,35,CBAS,Evergreen Heights Campus,Meteorology,2023,Idaho,CBASInt4,CBASAtm855,CBASSyn37,CBASCli375,CBASTro113,CBASWea849,CBASAtm473,CBASRem75,EvePeaito894,goladviThoDea664,1.67,CBASMes795,CBASSat931,,,,,,,,,,CBASAir284,,,CBASAtm122,,
6654a56fbcd46b0063b0090b,CBA-Bio-San7434Ca,-San7434Ca@golheights.com,Sandra,Carpenter,Queer,United States,White,28,CBAS,Evergreen Heights Campus,Biochemistry,2020,Florida,,,,,,,,,EveLotito685,goladviSmiAle874,2.18,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,CBASMol326,CBASStr900,,,,
6654a56fbcd46b0063b0090c,CBA-Cel-Amy21565Cr,Amy21565Cr@golheights.com,Amy,Cruz,Female,Saint Vincent and the Grenadines,Asian,21,CBAS,Lakeside Vista Campus,Cell Biology,2023,,CBASInt81,CBASCel143,CBASCel694,CBASCel671,CBASCel624,CBASCel272,CBASPho863,CBASCel173,LakCofio 2451,goladviLewMar369,2.98,CBASCyt860,CBASCel979,,,,,,,,,,CBASSte227,,,CBASCel206,,
